Composition,doi,Phase,Density (g/cm3),Hardness (GPa),YS (MPa) at 23 C,YS (MPa) at 1000 C,YS (MPa) at 1200 C,Test Type,A,Ag,Al,Au,B,Be,C,Ca,Co,Cr,Cu,D,E,Fe,Ga,Gd,Hf,I,Ir,Li,M,Mg,Mn,Mo,N,Nb,Ni,O,P,Pb,Pd,Pt,Q,Re,Rh,S,Si,Sn,Sr,T,Ta,Ti,V,Vi,W,Y,Yb,Zn,Zr,Density_g_cc_ROM,VEC,Pugh_Ratio,Cauchy_Pressure,YS_1300C_MPa,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,THCD_25C_W_mK
Fe28.0Co29.5Ni27.5Al8.5Ti6.5,10.1016/j.msea.2024.146422,FCC,,,765,,,T,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80231,8.16,2.321721891815349,55.663,31.250007760900097,1434.4237522605656,1580.429172963637,1161.2737522605657,1307.279172963637,
Fe28.0Co29.5Ni27.5Al8.5Ti6.5,10.1016/j.msea.2024.146422,FCC,,,720,,,T,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80231,8.16,2.321721891815349,55.663,31.250007760900097,1434.4237522605656,1580.429172963637,1161.2737522605657,1307.279172963637,
Fe28.0Co29.5Ni27.5Al8.5Ti6.5,10.1016/j.msea.2024.146422,FCC,,,708,,,T,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80231,8.16,2.321721891815349,55.663,31.250007760900097,1434.4237522605656,1580.429172963637,1161.2737522605657,1307.279172963637,
(FeCoNi)86Al7Ti7,10.1016/j.mtcomm.2024.110285,FCC,,,957.4,,,T,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477882352941177,4.470588235294118,2.608861197646245,59.905882352941184,,1489.4353653709982,1619.6262863156928,1216.285365370998,1346.476286315693,
(FeCoNi)86Al7Ti7,10.1016/j.mtcomm.2024.110285,FCC,,,809.6,,,T,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477882352941177,4.470588235294118,2.608861197646245,59.905882352941184,,1489.4353653709982,1619.6262863156928,1216.285365370998,1346.476286315693,
Ti2ZrNbHfV0,10.1016/j.ijrmhm.2024.106681,BCC,7.7,,613.32,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.482400000000001,4.2,3.000000000000001,81.28000000000002,0.0337542730392973,1991.9526205092127,2036.6132238207508,1718.8026205092128,1763.463223820751,
Ti2ZrNbHfV0.2,10.1016/j.ijrmhm.2024.106681,BCC,7.66,,709.89,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,7.429615384615385,4.230769230769231,3.0171821305841924,83.04615384615386,2.6281407584270293,1937.6401482223132,2003.199250841216,1664.490148222313,1730.0492508412162,
Ti2ZrNbHfV0.4,10.1016/j.ijrmhm.2024.106681,BCC,7.63,,826.61,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703703703703703,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,7.380740740740741,4.259259259259259,3.033250207813798,84.68148148148146,10.75522337173708,1891.83693100094,1972.8513263496156,1618.6869310009401,1699.7013263496156,
Ti2ZrNbHfV0.6,10.1016/j.ijrmhm.2024.106681,BCC,7.59,,859.51,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,7.335357142857143,4.285714285714286,3.048309178743961,86.19999999999999,23.351400486084174,1853.5544411042,1945.303631967952,1580.4044411042,1672.1536319679522,
Ti2ZrNbHfV0.8,10.1016/j.ijrmhm.2024.106681,BCC,7.54,,946.52,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.1379310344827586,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,7.293103448275863,4.310344827586207,3.062451209992195,87.61379310344827,38.79202873226973,1821.696742285672,1920.342650010923,1548.5467422856718,1647.192650010923,
Ti2ZrNbHfV,10.1016/j.ijrmhm.2024.106681,BCC,7.51,,1007.84,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,7.253666666666668,4.333333333333334,3.0757575757575784,88.93333333333335,55.78289674504715,1795.1973753682662,1897.8090495403187,1522.0473753682663,1624.6590495403188,
Fe60(CoCrNiMn)40,10.1016/j.matdes.2024.112720,FCC,,,417,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888562500000001,8.0,2.0636704119850187,57.0296875,0.0004737484112859,1786.622579579407,1791.9559629388548,1513.472579579407,1518.805962938855,
Fe60(CoCrNiMn)40,10.1016/j.matdes.2024.112720,FCC,,,472,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888562500000001,8.0,2.0636704119850187,57.0296875,0.0004737484112859,1786.622579579407,1791.9559629388548,1513.472579579407,1518.805962938855,
Fe60(CoCrNiMn)40,10.1016/j.matdes.2024.112720,FCC,,,476,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888562500000001,8.0,2.0636704119850187,57.0296875,0.0004737484112859,1786.622579579407,1791.9559629388548,1513.472579579407,1518.805962938855,
Fe60(CoCrNiMn)40,10.1016/j.matdes.2024.112720,FCC,,,482,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888562500000001,8.0,2.0636704119850187,57.0296875,0.0004737484112859,1786.622579579407,1791.9559629388548,1513.472579579407,1518.805962938855,
Fe60(CoCrNiMn)40,10.1016/j.matdes.2024.112720,FCC,,,480,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888562500000001,8.0,2.0636704119850187,57.0296875,0.0004737484112859,1786.622579579407,1791.9559629388548,1513.472579579407,1518.805962938855,
FeCoCrNiMn,10.1016/j.matdes.2024.112720,FCC,,,520,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,
CoCrNi,10.1016/j.jmst.2023.10.050,FCC,,,373,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.03333333333335,0.0124359026023741,1707.1868426473093,1713.1719000945925,1434.0368426473092,1440.0219000945926,
(CoCrNi)99Mo1,10.1016/j.jmst.2023.10.050,FCC,,,412,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8095,7.75,2.0196078431372557,50.19999999999999,603.7734950769286,1630.237554191502,1906.3757921597585,1357.087554191502,1633.2257921597584,
(CoCrNi)97Mo3,10.1016/j.jmst.2023.10.050,FCC,,,475,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.299666666666669,7.166666666666666,2.105691056910569,55.366666666666674,1245.5280600137248,1799.355322604967,2217.367531131428,1526.205322604967,1944.2175311314281,
(CoCrNi)95Mo5,10.1016/j.jmst.2023.10.050,FCC,,,528,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54475,6.875,2.151138716356108,57.94999999999999,1321.586977083082,1803.150306894261,2428.147714154869,1530.000306894261,2154.997714154869,
(CoCrNi)97Mo7,10.1016/j.jmst.2023.10.050,FCC,,,652,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6918,6.699999999999999,2.179229480737019,59.500000000000014,1261.1323751242053,1800.4191647119474,2532.418290658,1527.2691647119473,2259.268290658,
CoCrNi,10.1016/j.jmst.2023.10.050,FCC,,,320,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.03333333333335,0.0124359026023741,1707.1868426473093,1713.1719000945925,1434.0368426473092,1440.0219000945926,
(CoCrNi)97Mo3,10.1016/j.jmst.2023.10.050,FCC,,,435,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.299666666666669,7.166666666666666,2.105691056910569,55.366666666666674,1245.5280600137248,1799.355322604967,2217.367531131428,1526.205322604967,1944.2175311314281,
(CoNi)92Mo8,10.1016/j.jmst.2023.10.050,FCC,,,296,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0048,6.7,2.312169312169313,63.56,1114.8989581918174,1692.9929265881597,2598.680488251179,1419.8429265881596,2325.530488251179,
(CoNi)85Mo15,10.1016/j.jmst.2023.10.050,FCC,,,445,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.118117647058822,6.411764705882352,2.306418219461698,64.4411764705882,764.1582922353145,1688.3816986409024,2721.742478642675,1415.2316986409023,2448.592478642675,
(CoNi)82Mo18,10.1016/j.jmst.2023.10.050,FCC,,,545,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1424,6.3500000000000005,2.3051890941073,64.63,667.8089669331717,1686.446768657457,2747.677069938565,1413.296768657457,2474.527069938565,
CoCrFeNi,10.1016/j.compositesb.2024.111237,FCC,,,478,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,
CoCrFeNi,10.1016/j.compositesb.2024.111237,FCC,,,459,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,
CoCrFeNi,10.1016/j.compositesb.2024.111237,FCC+TiCxNy,,,730,,,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,
FeCrAlTi0.25,10.1016/j.jallcom.2024.175924,BCC+B2,,,230.3,,,T,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800153846153847,5.538461538461538,2.008165225744476,44.92307692307693,417.99934580655,1564.8704291626138,1689.8433034023944,1291.720429162614,1416.6933034023946,
FeCrAlTi0.5,10.1016/j.jallcom.2024.175924,BCC+B2,,,370.5,,,T,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.707714285714287,5.428571428571429,2.034731619305368,47.11428571428572,382.9416706670502,1518.110709401616,1637.7098109017552,1244.960709401616,1364.559810901755,
FeCrAlTi0.75,10.1016/j.jallcom.2024.175924,BCC+B2,,,477.9,,,T,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6276,5.333333333333333,2.058248299319728,49.013333333333335,345.3214573399912,1531.941988659573,1600.5968608286898,1258.7919886595732,1327.4468608286898,
FeCrAlTi,10.1016/j.jallcom.2024.175924,BCC+B2,,,548.3,,,T,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5575,5.25,2.079211901889827,50.67500000000001,308.3719231535175,1549.165896341102,1598.6872162302657,1276.0158963411022,1325.5372162302656,
AlCoCrFeNi2.1,10.1016/j.jallcom.2023.173141,FCC+B2,,,766.65,,,,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.1639344262295081,0.1639344262295081,0.0,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524589,7.704918032786884,2.150380021715526,50.15737704918031,87.70069216662779,1602.6666141464666,1619.5613530933426,1329.5166141464665,1346.4113530933428,
AlCoCrFeNi2.1,10.1016/j.jallcom.2023.173141,FCC+B2,,,779.41,,,,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.1639344262295081,0.1639344262295081,0.0,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524589,7.704918032786884,2.150380021715526,50.15737704918031,87.70069216662779,1602.6666141464666,1619.5613530933426,1329.5166141464665,1346.4113530933428,
AlCoCrFeNi2.1,10.1016/j.jallcom.2023.173141,FCC+B2,,,749.97,,,,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.1639344262295081,0.1639344262295081,0.0,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524589,7.704918032786884,2.150380021715526,50.15737704918031,87.70069216662779,1602.6666141464666,1619.5613530933426,1329.5166141464665,1346.4113530933428,
AlCoCrFeNi2.1,10.1016/j.jallcom.2023.173141,FCC+B2,,,770.94,,,,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.1639344262295081,0.1639344262295081,0.0,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524589,7.704918032786884,2.150380021715526,50.15737704918031,87.70069216662779,1602.6666141464666,1619.5613530933426,1329.5166141464665,1346.4113530933428,
AlCoCrFeNi2.1,10.1016/j.jallcom.2023.173141,FCC+B2,,,715.87,,,,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.1639344262295081,0.1639344262295081,0.0,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524589,7.704918032786884,2.150380021715526,50.15737704918031,87.70069216662779,1602.6666141464666,1619.5613530933426,1329.5166141464665,1346.4113530933428,
AlCoCrFeNi2.1,10.1016/j.jmrt.2024.09.064,FCC+B2,,,703,,,T,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.1639344262295081,0.1639344262295081,0.0,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524589,7.704918032786884,2.150380021715526,50.15737704918031,87.70069216662779,1602.6666141464666,1619.5613530933426,1329.5166141464665,1346.4113530933428,
AlCoCrFeNi2.1,10.1016/j.jmrt.2024.09.064,FCC+B2,,,1199,,,T,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.1639344262295081,0.1639344262295081,0.0,0.0,0.0,0.1639344262295081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524589,7.704918032786884,2.150380021715526,50.15737704918031,87.70069216662779,1602.6666141464666,1619.5613530933426,1329.5166141464665,1346.4113530933428,
